scode,sname,b,c,t,y,p,st,sh,r,mg,bps,xsmll,pn
835427,凯丰新材,0.35,0.34,374736951.1,12.46369422,20562773.66,-4.40505189,"""-""",13.34,2.84,0.8596092,25.3471076,-
802,北京文化,0.8625,0.3013,926550274.3,165.2192214,522399245.8,2361.295146,12034.9895,16.19,6.07708445,0.00026804,53.63665895,文化传媒
790,泰合健康,0.1914,0.0842,575194221.7,24.14839363,82497356.64,320.5341551,1782.041,13.21,1.54481333,0.1196939,54.7423166,医药制造
782,美达股份,-0.15,-0.17,2419908329,-15.00454312,-81512648.35,-267.0084601,-263.17,-6.69,2.2194104,0.6756524,7.68166385,化纤行业
832388,龙磁科技,0.94,0.85,429422966.3,14.97530401,49920771.84,62.41536001,"""-""",20.1,5.12,1.03053452,36.41737751,-
430515,麟龙股份,0.19,0.18,226109391,-11.6819931,69244981.97,-55.29526922,"""-""",15.37,1.31,0.2613286,96.29249257,-
430446,三灵科技,-0.19,-0.19,4116342.93,-16.4674013,-1232802.37,-421.2127692,"""-""",-18.3,0.94,0.04295544,70.53139642,-
2326,永太科技,0.35,0.08,1748536268,13.39312605,277018947.3,92.02086459,1198.4664,14.02,2.62108118,0.1054882,21.12769331,化工行业
2617,露笑科技,0.09,0.08,1395773009,-21.15816508,64763511.24,-22.16286276,61.2639,3.37,3.08950983,-0.39938548,11.50398183,金属制品
2374,丽鹏股份,0.2,0.19,1748926893,28.83527245,155591912.5,28.26539114,82.8225,6.51,3.55678855,-0.59686676,19.26051714,园林工程
300286,安科瑞,0.57,0.53,329363245,7.22456038,80129552.16,24.96003741,-43.5295,14.29,4.16078757,0.75775786,57.21273683,输配电气
2121,科陆电子,0.2293,0.0561,3161904622,39.81922571,271795401.2,38.53262379,5661.5611,11.01,2.22405828,-0.0550522,31.85934446,仪器仪表
2092,中泰化学,0.9487,0.9112,23362324089,41.84296993,1843474395,5959.13694,156.6797,14.74,6.8890592,0.89584417,26.35872232,化工行业
601677,明泰铝业,0.59,0.52,7481327350,18.82323481,269177538.4,55.62441566,4.9101,7.23,7.59200053,0.13644906,8.42627929,有色金属
717,韶钢松山,0.0419,-0.13,13972867050,25.37805461,101427310.1,103.9078131,84.4286,24.94,0.18949657,0.17847378,4.62606735,钢铁行业
2013,中航机电,0.25,0.27,8512484448,7.18798896,583140874,12.28451092,229.3164,7.92,4.67448811,0.50740443,24.776218,航天航空
900940,大名城B,0.3949,0.384,8764902969,69.61356641,840250298.8,83.76507107,-89.7651,12.7,4.29020447,-2.63762336,44.86317299,房地产
600094,大名城,0.3949,0.384,8764902969,69.61356641,840250298.8,83.76507107,-89.7651,12.7,4.29020447,-2.63762336,44.86317299,房地产
300634,彩讯股份,0.3,0.24,461786065.8,31.56418486,91094005.57,32.68176958,"""-""",13.63,2.04,0.61,49.10843577,软件服务
871347,思普达,-0.27,-0.29,9207176.3,222.1211793,-1104937.84,-33316.42818,"""-""",-24.11,1.45,-0.64643747,74.78535629,-
870486,享联科技,0.58,0.52,16624794.7,35.38586259,6402571.97,9.40563579,"""-""",31.31,2.15,0.62677604,88.79820778,-
300650,太龙照明,0.88,0.81,273117534.2,10.23345893,41574022.95,16.44824004,-27.0726,20.31,4.76061184,1.02672003,37.40268663,电子元件
603535,嘉诚国际,0.92,0.89,858548583.2,19.62128812,103932009.9,44.02216434,90.2426,15.31,6.49646198,0.64781328,25.74632078,交运物流
836662,印派森,0.049,0.01,14873108.51,22.1356156,1465975.79,-6.02637851,"""-""",4.64,1.08,-1.47432501,54.83322773,-
835455,乐的美,0.55,0.53,169462000.6,13.42327311,27442579.35,98.6173471,"""-""",30.03,2.1,0.69734638,36.26777441,-
833308,德威股份,0.15,0.22,129216472.8,59.31440669,9411758.01,83.6009152,"""-""",13.72,2.36,0.51646584,21.71854666,-
603018,中设集团,1.01,0.97,1991233207,42.50689575,209869825.5,30.95156175,170.3419,11.54,9.14454939,1.31001964,33.94979655,工程建设
2745,木林森,0.96,0.94,5520495889,42.22185317,473459377.9,85.27342353,-1.2498,11.64,9.94087482,0.96229127,24.35352469,电子元件
872054,广信新材,0.19,0.1544,371899049.8,-15.63020245,11612636.13,150.1943458,"""-""",15.62,1.39,-0.2517733,4.39931913,-
871647,福财股份,0.31,0.39,15206598.74,24.8563235,1629725.5,-14.34309366,"""-""",24.85,1.26,0.08800469,29.63869947,-
870614,精通世创,0.21,0.21,137868843.7,47.29995501,14614561.79,342.1070928,"""-""",16.82,1.27,0.24095073,24.87596095,-
839449,华电建设,0.09,0.12,57067673.96,27.48569053,1800743.02,1.10763717,"""-""",7.91,1.18,-0.3587863,17.60715216,-
837665,金芙蓉,0.5,0.461,69232027.69,13.62945918,10039495.28,290.1323678,"""-""",38.94,1.52,-0.12502097,43.79758847,-
603648,畅联股份,0.47,0.43,1168295736,-2.79167949,130417125,9.46718784,"""-""",16.27,3.13453256,0.46851311,23.70412269,交运物流
836477,元延医药,-0.39,-0.42,5713396.22,-56.13217983,-4244820.16,-207.7740694,"""-""",-32.12,1.21,-0.1368331,9.33175662,-
818,方大化工,0.16,0.1613,2605603503,0.89964597,112076593.9,-7.74579303,127.2593,5.16,3.28523013,0.22384399,16.42890866,化工行业
600830,香溢融通,0.24,0.119,2099195141,16.81751631,108038394.9,-23.75960583,3.4348,5.388,4.43650159,-0.60244443,10.39584615,多元金融
536,华映科技,0.3892,-0.0543,4435992658,-18.35946992,395669654.4,160.3732123,-217.3978,7.26,7.49254064,-0.10047016,15.14007483,电子元件
603615,茶花股份,0.51,0.49,670622530,-1.38209183,91436854.44,1.43468324,-27.8957,11.57,4.64350162,0.81175877,33.27980426,塑胶制品
430373,捷安高科,0.48,0.45,159685268.2,82.5428253,29042629.74,51.26345643,"""-""",24.5,2.53,0.24110588,54.11395095,-
601007,金陵饭店,0.139,0.06,834650864.5,9.96727477,41628178,-21.60855067,-68.1086,2.97,4.66387109,0.38726213,60.37987862,旅游酒店
601005,重庆钢铁,-0.53,-0.6,4414902000,-47.12706146,-4685956000,21.73439283,-22.5818,-284.59,-0.04519679,-0.10122152,-39.58656387,钢铁行业
871733,兄弟文仪,0.2,0.2,77918268.59,82.80893709,3777716.04,156.5836823,"""-""",17.09,1.26,-0.29029592,24.22128418,-
50,深天马A,0.4062,0.1814,10736756431,1.96347251,569177393.4,2.61448482,69.4968,4.21,9.82012123,0.69988428,20.18316955,电子元件
834736,康铭盛,1.25,2.473,1018986720,11.48797975,138951976.5,25.66746368,"""-""",34.18,9.45,1.45370919,28.46777094,-
833990,迈得医疗,0.38,0.5,139430577.7,-3.65180387,23396926.62,-27.31141156,"""-""",14.36,2.75,0.64292667,51.13445354,-
833868,南京证券,0.2,0.2,1499611300,-50.01411634,493557300,-65.07091727,-94.5006,5.36,3.74,-1.25200328,"""-""",-
832238,康泰股份,0.8,0.78,510526659.7,6.00416992,43597543.15,15.72790779,"""-""",15.79,5.05,0.7096278,20.60359948,-
831663,云叶股份,0.29,0.2,483357976,1.70630372,15827022.06,40.70985411,"""-""",14.02,2.21,-0.43114847,9.47640177,-
2845,同兴达,1.36,1.33,2800766967,38.71521523,97647830.06,38.81596307,218.8788,23.49,6.45174772,-1.34879126,10.23591692,电子元件
300413,快乐购,0.17,0.05,3219279125,15.07259133,66528081.88,-30.04104844,445.7858,4.17,4.03994173,-0.12743958,21.18142128,商业百货
2677,浙江美大,0.32,0.3,665683621.5,28.54080218,202656115.2,30.20726061,39.3164,18.5,1.78216925,0.41263333,54.82477333,家电行业
300301,长方集团,-0.0838,-0.0998,1602616922,12.97712443,-62744686.37,-162.2061899,-841.6062,-3.92,2.69044224,-0.0050606,20.98900478,电子元件
300102,乾照光电,0.07,0.02,1149632814,87.09328507,48382417.6,153.6323256,-9.6432,1.95,3.54884048,-0.1017702,21.7453052,电子元件
838982,阳光中科,0.14,0.09,203594774.7,39.46267648,29227639.69,-2.9583724,"""-""",12.6,1.21,0.1427926,23.39548048,-
835631,培根文化,0.13,0.04,28251985.94,10.54038873,2325383.72,-14.55122248,"""-""",12.26,0.99,0.16874843,33.32700795,-
600793,宜宾纸业,0.0302,-0.9997,444879514.1,3150.222499,3178241.12,-64.19530735,301.8005,6.15,0.50559432,-0.176882,2.25433933,造纸印刷
600753,东方银星,0.02,-0.043,30066055.23,129.0140655,2622865.01,-93.20737348,878.6367,1.86,1.11390973,-0.1721886,0.26552752,房地产
410,沈阳机床,-1.83,-1.87,6243792556,-2.1947115,-1403329309,-119.945852,-70.6155,-103.34,0.86025846,-2.52875087,23.02653288,机械行业
953,*ST河化,-0.4821,-0.6411,398327702.5,-36.05252137,-141760644.8,-32.46988978,30.4076,-379.54,-0.3029938,0.36418573,-14.93577465,化肥行业
833995,黄河文化,0.12,0.0906,33926231.52,29.37753228,5957166.58,-66.55177666,"""-""",10.72,1.16,0.06575938,44.66818424,-
833574,爱知之星,0.57,0.54,65720333.55,4.10575598,11746695.99,49.10830419,"""-""",23.59,2.72,-0.73409785,71.65250445,-
300590,移为通信,0.7939,1.5174,270154213.4,-7.30650391,95269351.52,-6.15863777,98.4444,57.19,3.37042248,1.34563248,61.29692101,通讯行业
603127,昭衍新药,0.84,0.73,241805209.7,17.03706593,51692493.83,5.12178218,"""-""",22.1,4.23870216,1.93837172,50.45878705,医疗行业
2859,洁美科技,0.59,1.68,753373949.5,27.65686585,138116721.4,54.66620082,29.7846,28.42,6.97838365,1.04255622,38.57694447,电子元件
603826,坤彩科技,0.4028,0.3941,408242752.7,24.6680196,108748286,8.21755693,6.2346,23.85,1.82761483,0.27291238,46.90896095,材料行业
831710,昊方机电,0.55,0.52,818462547.8,33.58260933,101091806.2,28.82461313,"""-""",17.56,3.63,0.35042229,31.00939237,-
831173,泰恩康,0.18,0.15,364796731.9,-1.39615874,27534652.55,-34.92544963,"""-""",6.57,2.76,0.01270194,34.71584648,-
830946,森萱医药,0.46,0.4806,181097022.7,17.28390448,25939054.05,72.18197539,"""-""",23.64,1.75,0.46647538,37.39616749,-
300414,中光防雷,0.34,0.3,316270194.5,-12.09169974,57773547.38,-28.30204396,18.3888,8.36,4.24344707,0.40677129,35.02266547,电子元件
603730,岱美股份,1.23,1.23,2743416339,18.01557307,444510148.2,40.1105403,1.4346,33.02,8.61244681,1.84639064,35.43359301,汽车行业
2740,爱迪尔,0.19,0.19,1184346088,41.07493246,57795771.59,-14.22260033,-14.8661,5.74,4.22141396,-0.09128854,11.74542602,珠宝首饰
430555,英派瑞,0.17,0.13,343474029.4,6.2696637,41460835.86,29.92246421,"""-""",11.79,1.48,0.2304195,28.64410882,-
2349,精华制药,0.1964,0.385,881487171,12.96280306,165029744.1,111.3567556,65.0774,7.89,5.11327788,0.81800136,49.65163942,医药制造
2597,金禾实业,0.97,0.79,3755078888,12.84135056,551463631.2,157.1527394,73.5908,24.74,4.36588345,1.64902619,24.31646571,化工行业
300146,汤臣倍健,0.37,0.33,2309112366,1.90064143,535211834.1,-15.7804687,-115.5693,11.76,3.18298947,0.46564531,64.39873357,食品饮料
2341,新纶科技,0.1343,-0.014,1658449527,61.94236115,50146900.38,147.0354191,-114.5409,3.42,6.44843325,0.21198096,24.65357134,材料行业
300033,同花顺,2.25,2.01,1733656404,20.23041945,1211576656,26.57206273,36.5479,49.61,5.49326719,1.57806332,91.79985829,软件服务
2262,恩华药业,0.3069,0.4747,3017785760,9.0804987,309743047.1,19.89416808,-32.4195,15.88,3.32254469,0.43940695,46.09090298,医药制造
300016,北陆药业,0.05,0.26,498860618.5,1.51184179,16379483.15,-49.72417698,-360.0494,1.85,2.76599176,0.23364651,69.03877287,医药制造
2162,悦心健康,0.02,-0.0245,777888772.2,13.69282244,17026259.02,17.95886171,156.6928,2.06,0.98944156,0.14669309,35.05591636,玻璃陶瓷
